https://www.sat.gob.mx/declaracion/23891/presenta-tu-declaracion-anual-de-personas-fisicas-para-el-ejercicio-2023 ,¿Qué hago si no reconozco a alguno(s) de los retenedores que me están precargando?,"Si no reconoces alguno(s) de los retenedores que se te precargaron, puedes eliminar el registro."
https://www.sat.gob.mx/declaracion/74038/presenta-tu-declaracion-del-derecho-especial-sobre-mineria ,¿Qué necesito para poder ingresar a la declaración?,"Debes tener tu RFC y Contraseña, o en su caso, la e.firma."
https://www.sat.gob.mx/declaracion/74038/presenta-tu-declaracion-del-derecho-especial-sobre-mineria ,¿Puedo presentar declaraciones de años anteriores?,"Sí, se pueden presentar declaraciones normales extemporáneas o complementarias."
https://www.sat.gob.mx/declaracion/74038/presenta-tu-declaracion-del-derecho-especial-sobre-mineria ,¿En qué exploradores puedo presentar mi declaración?,"Google Chrome, Firefox, Edge o Safari."
https://www.sat.gob.mx/declaracion/69724/presenta-tu-declaracion-del-derecho-sobre-mineria ,¿Qué necesito para poder ingresar a la declaración?,"Debes tener tu RFC y Contraseña, o en su caso, la e.firma."
https://www.sat.gob.mx/declaracion/69724/presenta-tu-declaracion-del-derecho-sobre-mineria ,¿Puedo presentar declaraciones de años anteriores?,"Sí, se pueden presentar declaraciones normales extemporáneas o complementarias."
https://www.sat.gob.mx/declaracion/69724/presenta-tu-declaracion-del-derecho-sobre-mineria ,¿En qué exploradores puedo presentar mi declaración?,"Google Chrome, Firefox, Edge o Safari."
https://www.sat.gob.mx/declaracion/20425/bancos-autorizados-para-recibir-pagos-de-contribuciones-federales ,¿A través del Esquema de Pago Electronico  puedo pagar en cualquier banco?,"No; antes de pagar consulta los bancos autorizados, que se encuentran en el apartado de ""Contenidos relacionados"" de esta página."
https://www.sat.gob.mx/declaracion/20425/bancos-autorizados-para-recibir-pagos-de-contribuciones-federales ,"Una vez que pague mi trámite o servicio, ¿dónde presento el recibo bancario?","Debes presentar tu recibo bancario con sello digital en las oficinas de la Dependencia, Entidad, Órgano u Organismo, ante la cual solicitaste el trámite o servicio."
https://www.sat.gob.mx/declaracion/20425/bancos-autorizados-para-recibir-pagos-de-contribuciones-federales ,¿Dónde obtengo las hojas de ayuda?,"En el caso del SAT, en el apartado de Contenidos relacionados, la opción ""Tramites y servicios del SAT.En tanto a las demás Dependencias, Entidades, Órganos y Organismos en:Las ventanillas de atención al público.La página de internet de las Dependencias, Entidades, Órganos y Organismos.No obstante, ponemos a tu alcance el formato de la hoja de ayuda en el apartado de ""Contenidos relacionados""."
https://www.sat.gob.mx/declaracion/20425/bancos-autorizados-para-recibir-pagos-de-contribuciones-federales ,"¿Qué información necesito para efectuar el pago de un derecho, producto o aprovechamiento?","​​La información que requiere es:Tratándose de personas físicas, nombres y apellidos del titular del pago, RFC y CURP, si cuenta con ellos, y tratándose de personas morales, el RFC y la denominación o razón social.Nombre de la dependencia a la cual se le realiza el pago.Período de pago, en su caso.Clave de referencia del DPA (caracteres numéricos).Cadena de la dependencia (caracteres alfanuméricos).Importe a pagar del derecho, del producto o del aprovechamiento.Importe a pagar por recargos, actualizaciones, multas e IVA que corresponda, si fuera el caso."
https://www.sat.gob.mx/declaracion/20425/bancos-autorizados-para-recibir-pagos-de-contribuciones-federales ,"¿Puedo pagar un derecho, un producto o un aprovechamiento de manera conjunta?","Esto depende de los requisitos del trámite o servicio y lo dispuesto por las Dependencias, Entidades, Órganos y Organismos, por lo que antes de realizar tu pago, verifica la información en sus páginas de internet o en los teléfonos y oficinas de atención al público."
https://www.sat.gob.mx/declaracion/98410/contribuciones-que-puedes-pagar-con-linea-de-captura ,"¿Hasta qué hora puedo realizar el pago, si me encuentro en la fecha límite de vigencia de la línea de captura?",Deberás atender los  horarios que las Instituciones bancarias autorizadas tienen definidos para sus medios de recepcion de pago por ventanilla e internet.
https://www.sat.gob.mx/declaracion/98410/contribuciones-que-puedes-pagar-con-linea-de-captura ,¿Dónde puedo consultar las Instituciones bancarias autorizadas para recibir pagos con línea de captura?,"En la sección de ""Contenidos relacionados"" de esta página."
https://www.sat.gob.mx/declaracion/98410/contribuciones-que-puedes-pagar-con-linea-de-captura ,¿Qué instituciones bancarias autorizadas aceptan pagos con tarjeta de débito/crédito?,"• Banco Nacional del Ejercito Fuerza Aérea y Armada, S.N.C.(Banjercito)• Banorte• BBVA• Citibanamex• InbursaPara mayor información consulta la sección de ""contenidos relacionados"" de esta página."
https://www.sat.gob.mx/declaracion/58191/declaracion-informativa-multiple-del-impuesto-especial-sobre-produccion-y-servicios ,¿Cómo presento la Declaración Informativa Múltiple del IEPS?,"A través del Programa Electrónico “Declaración Informativa Múltiple del IEPS” (Multi-IEPS), el cual lo puedes obtener en la página del SAT."
https://www.sat.gob.mx/declaracion/58191/declaracion-informativa-multiple-del-impuesto-especial-sobre-produccion-y-servicios ,¿Cómo debo actualizar el catálogo de cigarros y tabacos labrados?,"Debes descargar el archivo “Catálogo de claves de marcas de tabacos labrados” que se encuentra en""Contenidos relacionados"", e importarlo en el aplicativo “Multi-IEPS”, desde el menú Herramientas y la opción ""Actualización de catálogos""."
https://www.sat.gob.mx/declaracion/58191/declaracion-informativa-multiple-del-impuesto-especial-sobre-produccion-y-servicios ,¿En qué medios se presenta la información?,"Por internet cuando realices capturas de hasta 40,000 registros, o bien, en medios magnéticos, en cualquier oficina del SAT para más de 40,000 registros (500 registros tratándose del Anexo 6)."
https://www.sat.gob.mx/declaracion/11315/declaracion-informativa-de-operaciones-relevantes ,"Con mi navegador no puedo realizar el firmado de mi declaración informativa para su envío, ¿cómo puedo hacerlo?","Para poder firmar la declaración, debes instalar el programa Silverlight, sigue estos pasos:Descarga la aplicación Silverlight del apartado ""Contenidos relacionados"" de esta página.Instala la aplicación de acuerdo con las indicaciones del asistente.Una vez instalado el Silverlight, realiza el firmado de la declaración."
https://www.sat.gob.mx/declaracion/11315/declaracion-informativa-de-operaciones-relevantes ,"Si realicé una operación de financiamiento en 2019, donde pacté que los intereses fueran a más de un año, y en 2020 realicé el pago de dichos intereses, ¿Se tiene la obligación de presentar la forma 76?","Sí, el pago de intereses realizado en 2020 debe declararse."
https://www.sat.gob.mx/declaracion/11315/declaracion-informativa-de-operaciones-relevantes ,"Si no realicé operaciones relevantes, ¿Tengo la obligación de presentar la forma 76?",No.
https://www.sat.gob.mx/declaracion/11315/declaracion-informativa-de-operaciones-relevantes ,¿Cuál es la forma de presentar mi declaración?,Se deberá utilizar el aplicativo que se encuentra en el Portal del SAT.
https://www.sat.gob.mx/declaracion/11315/declaracion-informativa-de-operaciones-relevantes ,¿Cuándo se presenta la forma oficial 76 “Información de Operaciones Relevantes”?,Cuando en el periodo se hayan realizado operaciones señaladas en el artículo 31-A del Código Fiscal de la Federación.
"https://www.sat.gob.mx/declaracion/07467/declaracion-informativa-multiple,-anexo-5-%22de-los-regimenes-fiscales-preferentes%22 ","Con mi navegador no puedo realizar el firmado de mi declaración informativa para su envío, ¿cómo puedo hacerlo?","Para poder firmar la declaración, debes instalar el programa Silverlight, sigue estos pasos:Descarga la aplicación Silverlight del apartado ""Contenidos relacionados"" de esta página.Instala la aplicación de acuerdo con las indicaciones del asistente.Una vez instalado el Silverlight, realiza el firmado de la declaración."
"https://www.sat.gob.mx/declaracion/07467/declaracion-informativa-multiple,-anexo-5-%22de-los-regimenes-fiscales-preferentes%22 ",¿Cuál es la forma de presentar mi declaración informativa?,"Deberás realizar el envió a través del Portal del SAT, por medio de la forma oficial 63 “Declaración informativa de las Entidades Extranjeras sujetas a Regímenes Fiscales Preferentes”, conforme a lo dispuesto en la ficha de trámite 116/ISR “Declaración informativa de las Entidades Extranjeras sujetas a Regímenes Fiscales Preferentes”, contenida en el Anexo 1-A de la RMF."
https://www.sat.gob.mx/declaracion/23734/declaracion-informativa-multiple-(dim) ,¿En qué medios se presenta la información?,"Magnéticos:Para capturas con más de 40,000 registros, la información la debes de presentar ante cualquier oficina del SAT, en unidad de memoria extraíble (USB) o en CD, los que te serán devueltos después de realizar las validaciones respectivas.Por internet:Para capturas de hasta 40,000 registros, la información la debes enviar por internet a través de este portal. Una vez que hayas realizado la captura de datos, el programa genera un archivo para enviarlo por dicha vía."
https://www.sat.gob.mx/declaracion/23734/declaracion-informativa-multiple-(dim) ,¿Qué información necesito para la presentación de una declaración complementaria?,"Debes indicar el número de operación o folio asignado y la fecha de presentación de la declaración que se complementa. Sólo debes acompañar el o los anexos que se complementan y en los mismos incluir la información que se corrige y la que no se modificó, así como los datos generales del declarante y el resumen global del anexo."
https://www.sat.gob.mx/declaracion/23734/declaracion-informativa-multiple-(dim) ,¿Cómo debo presentar mi Declaración Informativa Múltiple si realicé operaciones con partes relacionadas residentes en territorio nacional?,"Si realizaste operaciones con partes relacionadas residentes en territorio nacional, deberás presentar tu declaración utilizando el Anexo 9 de la Declaración Informativa Múltiple."
https://www.sat.gob.mx/declaracion/23734/declaracion-informativa-multiple-(dim) ,En caso de haber realizado operaciones con partes relacionadas residentes en territorio nacional ¿cómo debo llenar el apartado “Datos de identificación de la parte relacionada residente en el extranjero” del Anexo 9 de la Declaración Informativa Múltiple?,"Si durante el ejercicio fiscal 2022 realizaste operaciones con partes relacionadas residentes en territorio nacional, en el apartado “Datos de identificación de la parte relacionada residente en el extranjero”, deberás capturar los datos relativos a la parte relacionada residente en territorio nacional con la que celebraste la operación a declarar.Fundamentos: Artículos 76, fracción X y 110, fracción X de la Ley del Impuesto sobre la Renta y la regla 2.8.2.1. de la Resolución Miscelánea Fiscal para 2023."
https://www.sat.gob.mx/declaracion/23734/declaracion-informativa-multiple-(dim) ,En caso de haber realizado operaciones con partes relacionadas residentes en territorio nacional ¿cómo debo llenar el campo “Domicilio del residente en el extranjero” del Anexo 9 de la Declaración Informativa Múltiple?,"Si durante el ejercicio fiscal 2022 llevaste a cabo operaciones con partes relacionadas residentes en territorio nacional, en el campo “Domicilio del residente en el extranjero”, deberás capturar el domicilio en territorio nacional de la parte relacionada residente en territorio nacional con la que celebraste la operación a declarar.Fundamentos: Artículos 76, fracción X y 110, fracción X de la Ley del Impuesto sobre la Renta, la regla 2.8.2.1. de la Resolución Miscelánea Fiscal para 2023."
https://www.sat.gob.mx/declaracion/23734/declaracion-informativa-multiple-(dim) ,En caso de haber realizado operaciones con partes relacionadas residentes en territorio nacional ¿cómo debo llenar el campo “Número de identificación fiscal” del Anexo 9 de la Declaración Informativa Múltiple?,"Si durante el ejercicio fiscal 2022 realizaste operaciones con partes relacionadas residentes en territorio nacional, en el campo “Número de identificación fiscal”, deberás capturar la clave en el RFC de la parte relacionada residente en territorio nacional con la que celebraste la operación a declarar.Fundamentos: Artículos 76, fracción X y 110, fracción X de la Ley del Impuesto sobre la Renta, la regla 2.8.2.1. de la Resolución Miscelánea Fiscal para 2023."
https://www.sat.gob.mx/declaracion/65542/declaracion-informativa-de-contraprestaciones-y-donativos ,¿Cuáles son los requisitos para poder presentar mi declaración?,"Acreditar documentalmente la fecha de la operación con la factura, nota o recibo correspondiente que se incluyó en la declaración informativa.En operaciones celebradas con oro, plata o moneda extranjera se tomará en consideración la cotización o tipo de cambio que publique el Banco de México el día en que se efectuó la operación, los días en que el Banco de México no publique dicha cotización o tipo de cambio se aplicará la última cotización o tipo de cambio publicado."
https://www.sat.gob.mx/declaracion/74295/presenta-tu-declaracion-informativa-de-operaciones-con-terceros-(diot)- ,"Soy contribuyente que tengo el beneficio del estímulo de la Región Fronteriza Sur o Norte, ¿En qué campo debo manifestar la información del valor de los actos o actividades?","En caso de tener el beneficio del estímulo de la Región Fronteriza Norte, Región Fronteriza Sur o ambos, el campo donde debes manifestar la información del valor de los actos o actividades es el de la descripción: ""Valor de los actos o actividades pagados sujeto al estímulo de la región fronteriza norte""."
https://www.sat.gob.mx/declaracion/74295/presenta-tu-declaracion-informativa-de-operaciones-con-terceros-(diot)- ,¿Qué es la carga Batch?,"La “carga batch” es la conversión de bases de datos de registros de las operaciones con proveedores realizadas por los contribuyentes en archivos de texto (.txt). Estos archivos cuentan con la estructura necesaria para su aplicación e importación al sistema de la Declaración Informativa de Operaciones con terceros, evitando la captura directa y en consecuencia, optimizando el tiempo invertido en su integración para la presentación en tiempo y forma al SAT."
https://www.sat.gob.mx/declaracion/74295/presenta-tu-declaracion-informativa-de-operaciones-con-terceros-(diot)- ,¿La Declaración Informativa de Operaciones con Terceros (DIOT) permite la importación de la información con carga Batch?,Sí.
https://www.sat.gob.mx/declaracion/74295/presenta-tu-declaracion-informativa-de-operaciones-con-terceros-(diot)- ,¿En dónde se puede consultar cómo realizar la carga batch de la Declaración Informativa de Operaciones con Terceros (DIOT)?,"Puedes consultar la información que se encuentra incluida en el programa, dando clic en: Herramientas-Importar declaración-Layout del propio programa electrónico."
https://www.sat.gob.mx/declaracion/74295/presenta-tu-declaracion-informativa-de-operaciones-con-terceros-(diot)- ,¿Cuál es el número de capturas que puedo realizar al presentar mi declaración?,"Hasta 40, 000 registros en caso de superar este número deberá presentar la información ante cualquier ADSC, en disco compacto (CD), o unidad de memoria extraíble (USB), mismos que serán devueltos después de haber realizado las validaciones respectivas."
https://www.sat.gob.mx/declaracion/60161/declaracion-informativa-para-notarios-publicos-y-demas-fedatarios-(declaranot-en-linea) ,"¿Cómo voy a declarar en la nueva ""Declaración Informativa para notarios públicos y demás fedatarios (DeclaraNOT en línea)""?","No requieres descargar ningún aplicativo a tu equipo, si no concluyes con el llenado, la puedes guardar y continuar después.Las validaciones se hacen en línea, por lo que al momento de enviarla obtendrás de inmediato tu acuse de recepción por cada  declaración o aviso que se presente.Se presenta operación por operación.Permite la importación de la información con carga Batch."
https://www.sat.gob.mx/declaracion/60161/declaracion-informativa-para-notarios-publicos-y-demas-fedatarios-(declaranot-en-linea) ,"¿Cómo presento la nueva ""Declaración Informativa para notarios públicos y demás fedatarios (DeclaraNOT en línea)?","A través de la nueva aplicación de DeclaraNOT en línea, contenido en el Portal del SAT, el cual se realiza su llenado de acuerdo con las guías de llenado del ""DeclaraNOT en Línea"", que se encuentra en el apartado de ""Contenidos relacionados""."
https://www.sat.gob.mx/declaracion/72869/declaracion-anual-de-pago-en-especie-con-obras-de-arte ,¿Qué tipo de obras de arte se presentan como pago de impuestos?,"Las obras de arte que se pueden presentar al SAT como pago de los impuestos son: pinturas, grabados y esculturas las cuales deben ser representativas de tu trayectoria con características de tamaño y técnica similares a las obras vendidas o realizadas en los tres últimos años."
https://www.sat.gob.mx/declaracion/72869/declaracion-anual-de-pago-en-especie-con-obras-de-arte ,¿Cómo calculo las obras de arte que me corresponde pagar?,"Para calcular el pago de tus impuestos revisa lo siguiente:Si vendiste hasta 5 obras de arte en el año anterior, te corresponde pagar 1 obraSi vendiste de 6 a 8 obras, te corresponde pagar 2 obrasSi vendiste de 9 a 11 obras, te corresponde pagar 3 obrasSi vendiste de 12 a 15 obras, te corresponde pagar 4 obrasSi vendiste de 15 a 20 obras, te corresponde pagar 5 obrasSi vendiste más de 21 obras, te corresponde pagar 6 obras"
https://www.sat.gob.mx/declaracion/72869/declaracion-anual-de-pago-en-especie-con-obras-de-arte ,¿Qué pasa si no puedo presentar mi Declaración Anual  y obras de arte a pagar en el periodo establecido?,"En caso de no presentar la Declaración Anual y las obras de arte a pagar en tiempo y forma, se entenderá que abandonas la opción de pago en especie, salvo que presentes la declaración extemporánea correspondiente, acompañando una obra más de recargo por cada cuatro meses o fracción de retraso."
https://www.sat.gob.mx/declaracion/72869/declaracion-anual-de-pago-en-especie-con-obras-de-arte ,¿Se puede consultar información de las obras de arte presentadas como pago en especie en el SAT?,En el Registro de Consulta Público encontrarás toda la información historica y actual de las obras que han sido recibidas como pago en especie en el SAT.
https://www.sat.gob.mx/declaracion/44689/declaracion-anual-de-pago-en-especie-a-traves-de-la-donacion-de-obras-de-arte ,¿Existe un listado de museos autorizados para recibir pago en especie?,"El SAT no cuenta con un listado de museos autorizados para recibir pago en especie, tu puedes elegir cualquier museo considerando que éste debe pertenecer a la Federación a una Entidad Federativa, Municipio u organismo descentralizado de alguno de ellos, reconocido por la autoridad cultural competente."
https://www.sat.gob.mx/declaracion/44689/declaracion-anual-de-pago-en-especie-a-traves-de-la-donacion-de-obras-de-arte ,¿Que tipo de obras puedo donar o entregar en un museo para pagar mis impuestos?,"Las obras de arte que puedes donar o entregar para su exhibición y conservación, depende del tipo de obras que realices, pueden ser pinturas, grabados y esculturas o en su caso, obras distintas a las anteriores como instalaciónes, arte digital y fotografía.No quedan comprendidas las obras industriales, artesanales, utilitarias, cinematográficas, artes aplicadas, diseño industrial o de arquitectura.Debes donar o entregar para su exhibición o conservación una obra de arte con las características de tamaño y técnica similares a las obras que haz vendido o producido en los tres últimos años."
https://www.sat.gob.mx/declaracion/44689/declaracion-anual-de-pago-en-especie-a-traves-de-la-donacion-de-obras-de-arte ,¿Cualés son las opciones de donación o entrega a museo para pago en especie?,"Las opciones de donación o entrega a museo son las siguientes:Si las obras de arte son pintura, escultura o grabado, tienes la opción de que a partir de 2 obras que deban entregarse en pago, una sea donada al museo debiendo entregar las obras restantes al SAT (artículo Tercero del Decreto).Si se trata de obras de arte distintas a la pintura, escultura o grabado, las obras que le correspondan pagar ( de 1 a 6) pueden entregarse para su exhibición y conservación al museo de arte contemporáneo (artículo Décimo Segundo del Decreto).Donación de 5 a 30 obras de arte según corresponda el 500% sobre el tabulador, a museo establecido en México, solo en este caso, aplica la liberación de pago por los dos años siguientes al que se declara, sin embargo, el artista queda sujeto a presentar declaración anual cada año. (artículo 7-C de la Ley del SAT)."
https://www.sat.gob.mx/declaracion/44689/declaracion-anual-de-pago-en-especie-a-traves-de-la-donacion-de-obras-de-arte ,Si vivo en la Ciudad de México ¿Puedo donar o entregar para su exhibición y conservación una obra en otro estado de la República?,"Si puedes donar o entregar para su exhibición y conservación obras en cualquier estado de la República, solo recuerda que el museo que elijas debe pertenecer a la Federación, Estado, Municipio u organismo descentralizado de alguno de los anteriores, reconocido por la autoridad cultural competente."
https://www.sat.gob.mx/declaracion/44689/declaracion-anual-de-pago-en-especie-a-traves-de-la-donacion-de-obras-de-arte ,¿Cómo presento mi declaración anual de ISR?,"La deberás presentar mediante buzón tributario, acompañando la constancia de aceptación de la obra o bien."
https://www.sat.gob.mx/declaracion/57453/declaracion-de-informacion-de-contribuyentes-dedicados-a-la-construccion-y-venta-de-casa-habitacion ,¿Quiénes presentan la forma oficial 59?,Las empresas dedicadas a la construcción y venta de casa habitación.
https://www.sat.gob.mx/declaracion/57453/declaracion-de-informacion-de-contribuyentes-dedicados-a-la-construccion-y-venta-de-casa-habitacion ,¿Cuándo no obtienes el beneficio fiscal en materia de vivienda?,Cuando presentas las declaraciones informativas normales o complementarias extemporáneamente.
https://www.sat.gob.mx/declaracion/57453/declaracion-de-informacion-de-contribuyentes-dedicados-a-la-construccion-y-venta-de-casa-habitacion ,"¿La aplicación de las facilidades establecidas, dará lugar a devolución, compensación, acreditamiento o saldo a favor alguno?",No.
https://www.sat.gob.mx/declaracion/57260/declaracion-anual-de-pago-en-especie-en-ceros ,¿Tiene alguna consecuencia si presento mi Declaración Anual fuera del periodo establecido?,"Presentar la Declaración Anual de pago en especie en ceros fuera del periodo establecido, se entenderá que abandonas la opción de pago en especie, a no ser que presentes la declaración después de dicho plazo, acompañando una obra por cada cuatro meses o fracción de retraso."
https://www.sat.gob.mx/declaracion/57260/declaracion-anual-de-pago-en-especie-en-ceros ,¿Qué pasa si no he vendido obras en varios años?,"Solamente debes presentar tu Declaración Anual en ceros en tiempo y forma o en su caso, puedes presentar el Aviso de Término y en caso de vender obras posteriormente, puedes retomar esta opción de pago, presentando el Aviso de Inicio respectivo."
https://www.sat.gob.mx/declaracion/57260/declaracion-anual-de-pago-en-especie-en-ceros ,"¿Si tengo que viajar al extranjero por un periodo largo, como debo presentar la Declaración Anual?","En caso de contar con un representante legal, este puede presentar la Declaración Anual en tu nombre, siempre y cuando acredite su personalidad con el poder notarial que lo faculte a realizar trámites ante el SAT.Si no tienes un representante legal, cuando regreses al país puedes presentar la Declaración Anual correspondiente al ejercicio fiscal omiso y por ser extemporánea debes presentar una obra por cada cuatro meses o fracción de retraso."
https://www.sat.gob.mx/declaracion/01859/declaracion-informativa-del-listado-de-conceptos-del-impuesto-empresarial-a-tasa-unica ,¿Quiénes lo deben pagar o declarar?,"Las personas físicas que: Presten servicios profesionales; Renten bienes inmuebles; Realicen actividades comerciales, industriales, agropecuarias, ganaderas y silvícolas.Las personas morales que sean sujetos del impuesto sobre la renta, como: Sociedades mercantiles; Sociedades civiles; Sociedades cooperativas de producción, asociaciones en participación, entre otras."
https://www.sat.gob.mx/declaracion/01859/declaracion-informativa-del-listado-de-conceptos-del-impuesto-empresarial-a-tasa-unica ,¿Quiénes no están obligados a pagarlo ni a declararlo?,"No están obligados a declarar ni a pagar el impuesto empresarial a tasa única la mayoría de las personas que no están obligadas al pago del impuesto sobre la renta, como son, entre otras:Los asalariados.Las dependencias de gobierno.Los partidos políticos y sindicatos.Las personas autorizadas para recibir donativos deducibles del impuesto sobre la renta.Las cámaras de comercio e industria, y las agrupaciones de profesionales.Las personas con actividades agropecuarias, ganaderas o silvícolas hasta por los límites que se encuentran exentos en la Ley del Impuesto sobre la Renta y siempre que dichas personas estén en el RFC."
https://www.sat.gob.mx/declaracion/01859/declaracion-informativa-del-listado-de-conceptos-del-impuesto-empresarial-a-tasa-unica ,¿Qué tasa del impuesto se aplica y sobre qué base?,A la totalidad de los ingresos obtenidos efectivamente en un ejercicio menos (restar) las deducciones autorizadas del mismo periodo.Al resultado aplicar la tasa de 16.5% en 2008; del 17% en 2009 y del 17.5% a partir del 2010.
https://www.sat.gob.mx/declaracion/21323/declaracion-informativa-del-fomento-al-primer-empleo ,¿A quién se le considera un trabajador de primer empleo?,"Es aquel trabajador que no tenga registro previo de aseguramiento en el régimen obligatorio ante el IMSS, por no haber prestado en forma permanente o eventual un servicio remunerado, personal y subordinado a un patrón."
https://www.sat.gob.mx/declaracion/21323/declaracion-informativa-del-fomento-al-primer-empleo ,¿Qué información deben proporcionar los patrones para aplicar la deducción adicional por contrato de trabajadores de primer empleo para ocupar puestos de nueva creación?,Los patrones deben presentar la siguiente información: 1) El nombre completo; 2) El número de seguridad social; 3) La clave única de registro de población; 4) El registro federal de contribuyentes; 5) El monto del salario base de cotización con el que se encuentran registrados ante el IMSS; 5) El monto de las cuotas de seguridad social pagadas.
https://www.sat.gob.mx/declaracion/21323/declaracion-informativa-del-fomento-al-primer-empleo ,"Los patrones que hubieran establecido puestos de nueva creación para ser ocupados por trabajadores de primer empleo, ¿Cuánto tiempo pueden gozar de este beneficio?","Tendrán el beneficio hasta por un periodo de 36 meses continuos contados a partir del momento en que sean creados, plazo durante el cual el puesto deberá ser ocupado por un trabajador de primer empleo."
https://www.sat.gob.mx/declaracion/92352/simulador-de--declaraciones--de-entero-de-retenciones-por-salarios-y-asimilados-a-salarios ,¿Cómo se enterarán las retenciones de ISR causadas por el ajuste anual en sueldos y salarios que el patrón realizó a sus trabajadores correspondientes al ejercicio 2023?,"La diferencia que resulta a cargo de los trabajadores como resultado del cálculo anual realizado por el patrón, deberás declararla y enterarla a más tardar el 28 de febrero del siguiente año de calendario de que se trate, a través del formulario “ISR retenciones por salarios” conforme a lo siguiente:1. Una vez realizada la autenticación, en el apartado “Configuración de la declaración” deberás especificar:Ejercicio: 2024Periodicidad: MensualPeriodo: FebreroTipo de declaración: Normal2. Dentro del apartado “Determinación”, en específico en el campo “ISR retenido por sueldos de acuerdo a los registros del contribuyente”, solo deberás capturar el monto correspondiente al ISR a cargo por el ajuste anual timbrado o que vayas a timbrar en los CFDI de nómina correspondientes al mes de febrero.3. Al presentar la declaración obtendrás el acuse con la línea de captura y deberás realizar el pago correspondiente en las instituciones de crédito autorizadas.Es importante destacar que, para el entero del ISR retenido por sueldos y salarios correspondiente a la nómina del mes de febrero, el cual deberás efectuar a más tardar el 17 de marzo, siguiendo los pasos antes señalados en el formulario citado, especificando la declaración como tipo “complementaria por modificación”, en la que se adicionará el ISR retenido de la nómina correspondiente al mes de febrero al monto declarado anteriormente en el campo “ISR retenido por sueldos de acuerdo a los registros del contribuyente”; y en el apartado de “Pago”, podrás disminuir el monto pagado con anterioridad realizado en la declaración de tipo “normal” de dicho mes.En caso de que el ISR a cargo por el ajuste anual lo hayas timbrado en CFDI de nómina de meses anteriores al mes de febrero, el entero podrás realizarlo de manera conjunta con las retenciones de nómina del mes de que se trate, en su caso, a través de una declaración “complementaria por modificación” de dicho mes; con la finalidad de no generar diferencias entre las retenciones de ISR timbradas y enteradas por mes en el visor de nómina del patrón."
https://www.sat.gob.mx/declaracion/92352/simulador-de--declaraciones--de-entero-de-retenciones-por-salarios-y-asimilados-a-salarios ,¿Qué necesito para presentar las declaraciones?,Para ingresar a la declaración debes contar con tu RFC y contraseña o en su caso la e.firma. El envío se realizará utilizando la e.firma
https://www.sat.gob.mx/declaracion/92352/simulador-de--declaraciones--de-entero-de-retenciones-por-salarios-y-asimilados-a-salarios ,¿Qué explorador se recomienda utilizar para presentar las declaraciones?,"Chrome, Firefox, Safari y Edge."
https://www.sat.gob.mx/declaracion/92352/simulador-de--declaraciones--de-entero-de-retenciones-por-salarios-y-asimilados-a-salarios ,¿Quiénes deben presentar estas declaraciones?,Las personas morales que realicen pagos a sus trabajadores.
https://www.sat.gob.mx/declaracion/92352/simulador-de--declaraciones--de-entero-de-retenciones-por-salarios-y-asimilados-a-salarios ,¿A partir de qué periodo debo presentar estas declaraciones?,"A partir del periodo de enero 2024, el cual se presenta a más tardar el 17 de febrero del mismo año."
https://www.sat.gob.mx/declaracion/95291/declaracion-mensual-para-tu-empresa-en-el-servicio-de-declaraciones-y-pagos ,¿Qué es el servicio de Declaraciones y Pagos?,"Es una aplicación electrónica para que presentes tus pagos provisionales o definitivos del ISR, IVA o IEPS, incluyendo retenciones, a través de medios y formatos electrónicos, así como complementarias, extemporáneas y de corrección fiscal, por medio del portal del SAT."
https://www.sat.gob.mx/declaracion/95291/declaracion-mensual-para-tu-empresa-en-el-servicio-de-declaraciones-y-pagos ,¿Puedo presentar declaraciones de años anteriores en el Servicio de Declaraciones y Pagos?,"Sí, se pueden presentar declaraciones normales extemporáneas o complementarias."
https://www.sat.gob.mx/declaracion/95291/declaracion-mensual-para-tu-empresa-en-el-servicio-de-declaraciones-y-pagos ,¿Cómo ingreso a la declaración?,Selecciona el botón Iniciar. Proporciona tu RFC y Contraseña o e.firma.
https://www.sat.gob.mx/declaracion/00220/simulador-de-la-declaracion-de-pagos-provisionales-del-regimen-general ,"¿Cómo debo presentar las declaraciones de pagos provisionales correspondientes a mi régimen vigente, para cumplir con lo dispuesto en el Artículo Segundo Transitorio de la Sexta Resolución de Modificaciones a la Resolución Miscelánea Fiscal 2022?","Si antes del 1° de agosto presentaste el “Aviso de actualización de actividades económicas y obligaciones” para tributar desde el inicio del ejercicio en el Régimen general de Ley, abandonando el Régimen Simplificado de Confianza para personas morales, a más tardar el 19 de septiembre debes presentar una declaración provisional de tipo Normal, seleccionando para tal efecto el concepto “ISR personas morales”, por cada uno de los periodos que tengas omisos.Te sugerimos que previo a presentar la declaración de pago provisional de agosto, presentes la correspondiente a enero y subsecuentes. Para lo anterior, a fin de que el aplicativo se actualice y precargue tu información, entre la presentación de cada declaración deberán transcurrir:24 horas cuando no se requiera pago.48 horas posteriores al pago en caso de requerirse.Fundamento legal: Arts. 14 y 211 de la Ley del Impuesto sobre la Renta, Reglas 3.9.16. y 3.13.18. de la Resolución Miscelánea Fiscal para 2023, artículo Segundo Transitorio de la Sexta Resolución de Modificaciones a la Resolución Miscelánea Fiscal para 2022."
